"","sgender.0","sgender.1","srace.0","srace.1","srace.2","srace.4","treatment","trace.1","trace.2","degree.2","degree.3","degree.5","degree.6","careerladder.1","careerladder.2","careerladder.3","careerladder.4","careerladder.5","careerladder.6","teachingexperience","score","ATE","image_file"
"7985",0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.333333333333333,0.408088235294118,0.0406264493983098,"22_1_1_20170112192911566.jpg"
"7993",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.142857142857143,0.459558823529412,0.0406264493983098,"23_0_0_20170117194041797.jpg"
"7999",0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0238095238095238,0.268382352941176,0.0406264493983098,"27_1_1_20170117013822716.jpg"
"8000",1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.761904761904762,0.209558823529412,0.0406264493983098,"16_0_1_20170113155247627.jpg"
"8005",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.380952380952381,0.334558823529412,0.0406264493983098,"35_0_0_20170104172415386.jpg"
"8006",0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0238095238095238,0.294117647058824,0.0406264493983098,"32_1_1_20170112210316260.jpg"
"8008",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.214285714285714,0.5625,0.0406264493983098,"28_1_0_20170103180500095.jpg"
"8009",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.238095238095238,0.518382352941177,0.0406264493983098,"31_0_0_20170117135307744.jpg"
"8011",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.119047619047619,0.448529411764706,0.0406264493983098,"30_1_0_20170104164947017.jpg"
"8012",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.19047619047619,0.492647058823529,0.0406264493983098,"35_0_0_20170117173130228.jpg"
"8017",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0952380952380952,0.389705882352941,0.0406264493983098,"1_1_0_20170109190538300.jpg"
"8020",0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.571428571428571,0.283088235294118,0.0406264493983098,"1_1_1_20170109194545320.jpg"
"8022",1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0476190476190476,0.294117647058824,0.0406264493983098,"23_0_1_20170114033518919.jpg"
"8023",0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.404761904761905,0.268382352941176,0.0406264493983098,"28_1_1_20170116225020910.jpg"
"8027",0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.19047619047619,0.117647058823529,0.0406264493983098,"26_1_0_20170117003247198.jpg"
"8034",1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0238095238095238,0.507352941176471,0.0406264493983098,"26_0_1_20170105183906447.jpg"
"8039",0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.738095238095238,0.533088235294118,0.0406264493983098,"26_1_1_20170116182045931.jpg"
"8045",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.408088235294118,0.0406264493983098,"16_1_0_20170109204155179.jpg"
"8049",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.238095238095238,0.448529411764706,0.0406264493983098,"16_1_0_20170103201602647.jpg"
"8056",0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0476190476190476,0.397058823529412,0.0406264493983098,"20_1_4_20170105183316775.jpg"
"8057",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.283088235294118,0.0406264493983098,"27_0_1_20170117172452375.jpg"
"8062",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0952380952380952,0.371323529411765,0.0406264493983098,"12_1_0_20170109200904988.jpg"
"8066",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.119047619047619,0.459558823529412,0.0406264493983098,"1_1_0_20170109191436874.jpg"
"8078",1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.619047619047619,0.518382352941177,0.0406264493983098,"32_0_1_20170109003627385.jpg"
"8085",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0.428571428571429,0.136029411764706,0.0406264493983098,"25_0_0_20170116215601291.jpg"
"8089",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.19047619047619,0.547794117647059,0.0406264493983098,"30_0_0_20170117143444827.jpg"
"8090",1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.785714285714286,0.191176470588235,0.0406264493983098,"29_0_1_20170117094430566.jpg"
"8091",1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.119047619047619,0.308823529411765,0.0406264493983098,"35_0_0_20170113184039072.jpg"
"8093",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.316176470588235,0.0406264493983098,"26_1_0_20170117202010288.jpg"
"8094",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.428571428571429,0.301470588235294,0.0406264493983098,"20_1_0_20170117135500046.jpg"
"8095",0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.214285714285714,0.172794117647059,0.0406264493983098,"32_1_1_20170112213013302.jpg"
"8099",0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0714285714285714,0.533088235294118,0.0406264493983098,"20_1_0_20170117141220570.jpg"
"8100",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.476190476190476,0.4375,0.0406264493983098,"1_1_0_20170109193455503.jpg"
"8102",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.285714285714286,0.661764705882353,0.0406264493983098,"18_1_0_20170109213945602.jpg"
"8107",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.476190476190476,0.165441176470588,0.0406264493983098,"29_1_0_20170117180955948.jpg"
"8111",0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.452380952380952,0.397058823529412,0.0406264493983098,"25_1_1_20170112230445064.jpg"
"8115",0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.404761904761905,0.419117647058824,0.0406264493983098,"26_1_1_20170112213007903.jpg"
"8119",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.214285714285714,0.389705882352941,0.0406264493983098,"9_0_0_20170110220240322.jpg"
"8120",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.238095238095238,0.580882352941177,0.0406264493983098,"4_1_0_20170109194429005.jpg"
"8121",0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.523809523809524,0.724264705882353,0.0406264493983098,"21_1_0_20170116220224031.jpg"
"8123",1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0238095238095238,0.492647058823529,0.0406264493983098,"34_0_0_20170116182356566.jpg"
"8124",0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.833333333333333,0.492647058823529,0.0406264493983098,"20_1_1_20170113005427278.jpg"
"8125",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.341911764705882,0.0406264493983098,"3_0_0_20170110213436047.jpg"
"8126",1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.261904761904762,0.294117647058824,0.0406264493983098,"35_0_0_20170116180415475.jpg"
"8127",0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0238095238095238,0.481617647058824,0.0406264493983098,"8_1_0_20170109202316791.jpg"
"8128",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.5,0.408088235294118,0.0406264493983098,"26_1_0_20170117005859409.jpg"
"8129",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.404761904761905,0.639705882352941,0.0406264493983098,"35_0_0_20170117171756675.jpg"
"8130",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.428571428571429,0.518382352941177,0.0406264493983098,"9_0_0_20170110224542473.jpg"
"8132",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.69047619047619,0.507352941176471,0.0406264493983098,"24_0_0_20170105184142103.jpg"
"8134",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.785714285714286,0.481617647058824,0.0406264493983098,"19_0_0_20170114030748851.jpg"
"8136",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.275735294117647,0.0406264493983098,"30_1_0_20170117151428835.jpg"
"8137",1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.0714285714285714,0.426470588235294,0.0406264493983098,"26_0_1_20170113181829839.jpg"
"8139",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.261904761904762,0.661764705882353,0.0406264493983098,"21_1_0_20170103180123239.jpg"
"8140",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.533088235294118,0.0406264493983098,"1_1_0_20170109194410994.jpg"
"8142",1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.452380952380952,0.4375,0.0406264493983098,"20_0_1_20170117012858687.jpg"
"8143",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.19047619047619,0.507352941176471,0.0406264493983098,"30_1_0_20170105164713380.jpg"
"8144",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.261904761904762,0.639705882352941,0.0406264493983098,"14_0_0_20170104011738192.jpg"
"8146",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.642857142857143,0.448529411764706,0.0406264493983098,"30_1_0_20170117145129099.jpg"
"8147",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.285714285714286,0.275735294117647,0.0406264493983098,"29_0_0_20170117104629440.jpg"
"8148",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.238095238095238,0.661764705882353,0.0406264493983098,"1_1_0_20170109191447766.jpg"
"8149",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.666666666666667,0.459558823529412,0.0406264493983098,"30_1_0_20170117181402899.jpg"
"8153",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.166666666666667,0.639705882352941,0.0406264493983098,"32_0_0_20170117134727342.jpg"
"8154",0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0714285714285714,0.661764705882353,0.0406264493983098,"28_1_1_20170116232347382.jpg"
"8156",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.476190476190476,0.419117647058824,0.0406264493983098,"22_1_0_20170112233734192.jpg"
"8157",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.476190476190476,0.360294117647059,0.0406264493983098,"25_0_0_20170113210127389.jpg"
"8158",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.166666666666667,0.481617647058824,0.0406264493983098,"28_0_0_20170117202330366.jpg"
"8160",0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.261904761904762,0.183823529411765,0.0406264493983098,"28_1_0_20170103180926608.jpg"
"8164",0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0476190476190476,0.389705882352941,0.0406264493983098,"29_1_1_20170116021359164.jpg"
"8166",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.404761904761905,0.533088235294118,0.0406264493983098,"29_1_0_20170104170615233.jpg"
"8168",0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0.492647058823529,0.0406264493983098,"32_1_1_20170116001955132.jpg"
"8169",0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.476190476190476,0.5625,0.0406264493983098,"31_1_1_20170113000500356.jpg"
"8170",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.142857142857143,0.448529411764706,0.0406264493983098,"26_0_1_20170113134802314.jpg"
"8171",0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.426470588235294,0.0406264493983098,"2_1_4_20161221202436617.jpg"
"8173",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.452380952380952,0.378676470588235,0.0406264493983098,"29_0_1_20170116142845616.jpg"
"8174",1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0238095238095238,0.419117647058824,0.0406264493983098,"26_0_1_20170113134249474.jpg"
"8176",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.639705882352941,0.0406264493983098,"22_1_0_20170116220934918.jpg"
"8179",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.30952380952381,0.459558823529412,0.0406264493983098,"1_0_0_20170110213223460.jpg"
"8181",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.119047619047619,0.533088235294118,0.0406264493983098,"16_1_0_20170109204409777.jpg"
"8182",1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0.0238095238095238,0.518382352941177,0.0406264493983098,"27_0_1_20170113181236631.jpg"
"8183",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.19047619047619,0.334558823529412,0.0406264493983098,"1_0_0_20170109191453449.jpg"
"8184",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.19047619047619,0.518382352941177,0.0406264493983098,"26_0_0_20170117195448787.jpg"
"8186",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.599264705882353,0.0406264493983098,"32_0_0_20170117203115358.jpg"
"8187",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.666666666666667,0.691176470588235,0.0406264493983098,"35_0_0_20170117172438851.jpg"
"8188",0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0238095238095238,0.492647058823529,0.0406264493983098,"31_1_1_20170116003404772.jpg"
"8194",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.214285714285714,0.419117647058824,0.0406264493983098,"32_0_1_20170113133956457.jpg"
"8195",0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.428571428571429,0.617647058823529,0.0406264493983098,"9_1_0_20170109204249427.jpg"
"8197",0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0952380952380952,0.275735294117647,0.0406264493983098,"29_1_1_20170113013111447.jpg"
"8198",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.428571428571429,0.492647058823529,0.0406264493983098,"25_1_0_20170103180606727.jpg"
"8199",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.476190476190476,0.408088235294118,0.0406264493983098,"8_1_0_20170109204144358.jpg"
"8200",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.476190476190476,0.617647058823529,0.0406264493983098,"26_1_0_20170117200517726.jpg"
"8201",0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.30952380952381,0.448529411764706,0.0406264493983098,"17_1_0_20170104011923497.jpg"
"8202",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.492647058823529,0.0406264493983098,"30_0_0_20170117151826355.jpg"
"8204",1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0.0476190476190476,0.25,0.0406264493983098,"30_0_0_20170117172014219.jpg"
"8205",1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0.166666666666667,0.268382352941176,0.0406264493983098,"30_0_4_20170117194418932.jpg"
"8208",0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.571428571428571,0.316176470588235,0.0406264493983098,"26_1_1_20170116223107516.jpg"
"8210",0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.19047619047619,0.533088235294118,0.0406264493983098,"7_1_0_20170109202312260.jpg"
"8211",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.19047619047619,0.371323529411765,0.0406264493983098,"31_0_0_20170103183951893.jpg"
"8215",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.238095238095238,0.691176470588235,0.0406264493983098,"8_1_0_20170109205311048.jpg"
"8216",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0.428571428571429,0.724264705882353,0.0406264493983098,"4_1_0_20161219160558133.jpg"
"8218",0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.428571428571429,0.492647058823529,0.0406264493983098,"23_1_0_20170117144812555.jpg"
"8220",0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.333333333333333,0.580882352941177,0.0406264493983098,"11_1_0_20170109204927071.jpg"
"8221",1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.389705882352941,0.0406264493983098,"16_0_0_20170110232301837.jpg"
"8222",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.476190476190476,0.481617647058824,0.0406264493983098,"24_1_0_20170105003235308.jpg"
"8223",1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.761904761904762,0.533088235294118,0.0406264493983098,"28_0_1_20170117202336846.jpg"
"8226",0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.119047619047619,0.4375,0.0406264493983098,"32_1_1_20170116012209350.jpg"
"8227",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.285714285714286,0.691176470588235,0.0406264493983098,"26_0_0_20170117172106787.jpg"
"8228",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.238095238095238,0.419117647058824,0.0406264493983098,"27_0_0_20170102233549947.jpg"
"8232",0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.426470588235294,0.0406264493983098,"19_1_1_20170114030819891.jpg"
"8234",0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0476190476190476,0.4375,0.0406264493983098,"29_1_1_20170113001358515.jpg"
"8236",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.238095238095238,0.639705882352941,0.0406264493983098,"26_0_0_20170117091440776.jpg"
"8238",0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0.476190476190476,0.327205882352941,0.0406264493983098,"24_1_4_20170103230420760.jpg"
"8239",0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0238095238095238,0.915441176470588,0.0406264493983098,"18_1_0_20170109213109287.jpg"
"8240",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.166666666666667,0.397058823529412,0.0406264493983098,"35_0_0_20170117180401255.jpg"
"8241",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.166666666666667,0.147058823529412,0.0406264493983098,"28_1_0_20170117122009585.jpg"
"8243",0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.357142857142857,0.617647058823529,0.0406264493983098,"16_1_0_20170109213003514.jpg"
"8245",0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0238095238095238,0.459558823529412,0.0406264493983098,"28_1_1_20170117022211139.jpg"
"8246",1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0.333333333333333,0.5625,0.0406264493983098,"27_0_1_20170117010142496.jpg"
"8248",1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.214285714285714,0.448529411764706,0.0406264493983098,"29_0_1_20170113172959024.jpg"
"8249",0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.357142857142857,0.533088235294118,0.0406264493983098,"28_1_0_20170116214251849.jpg"
"8250",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.476190476190476,0.915441176470588,0.0406264493983098,"18_1_0_20170109212849263.jpg"
"8251",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.214285714285714,0.580882352941177,0.0406264493983098,"35_0_0_20170117130944941.jpg"
"8252",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0238095238095238,0.507352941176471,0.0406264493983098,"35_0_0_20170117170519707.jpg"
"8254",0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.595238095238095,0.360294117647059,0.0406264493983098,"30_1_1_20170112210336469.jpg"
"8255",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.380952380952381,0.518382352941177,0.0406264493983098,"28_1_0_20170116200848585.jpg"
"8256",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.380952380952381,0.639705882352941,0.0406264493983098,"30_1_0_20170117150420803.jpg"
"8259",0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0.0714285714285714,0.470588235294118,0.0406264493983098,"26_1_1_20170116011425192.jpg"
"8260",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0.452380952380952,0.389705882352941,0.0406264493983098,"25_1_0_20170117195339173.jpg"
"8261",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.476190476190476,0.283088235294118,0.0406264493983098,"25_1_0_20170104234942017.jpg"
"8262",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.404761904761905,0.580882352941177,0.0406264493983098,"2_0_0_20170110211511626.jpg"
"8263",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0238095238095238,0.5625,0.0406264493983098,"34_0_0_20170104173030290.jpg"
"8265",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.476190476190476,0.448529411764706,0.0406264493983098,"10_0_0_20170110225035898.jpg"
"8266",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.327205882352941,0.0406264493983098,"17_0_0_20170110232616400.jpg"
"8268",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.214285714285714,0.492647058823529,0.0406264493983098,"30_1_0_20170103180858952.jpg"
"8269",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.661764705882353,0.0406264493983098,"1_0_0_20170103210905939.jpg"
"8273",0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0714285714285714,0.408088235294118,0.0406264493983098,"26_1_1_20170116223407063.jpg"
"8274",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.547619047619048,0.764705882352941,0.0406264493983098,"24_1_0_20170116222827257.jpg"
"8275",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.380952380952381,0.448529411764706,0.0406264493983098,"25_1_0_20170103175643807.jpg"
"8279",1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.30952380952381,0.5625,0.0406264493983098,"4_0_1_20170110213621008.jpg"
"8282",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.408088235294118,0.0406264493983098,"26_0_1_20170116210432431.jpg"
"8283",1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0476190476190476,0.327205882352941,0.0406264493983098,"31_0_1_20170117135654395.jpg"
"8284",1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.404761904761905,0.426470588235294,0.0406264493983098,"28_0_1_20170117170646824.jpg"
"8285",0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.452380952380952,0.459558823529412,0.0406264493983098,"6_1_1_20161220220430595.jpg"
"8287",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.69047619047619,0.481617647058824,0.0406264493983098,"26_1_0_20170116234649104.jpg"
"8290",1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.452380952380952,0.235294117647059,0.0406264493983098,"26_0_1_20170113154843417.jpg"
"8292",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.404761904761905,0.599264705882353,0.0406264493983098,"27_0_1_20170113155235889.jpg"
"8293",0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0476190476190476,0.507352941176471,0.0406264493983098,"21_1_1_20170112192949478.jpg"
"8295",0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.0952380952380952,0.316176470588235,0.0406264493983098,"26_1_1_20170112210418412.jpg"
"8296",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.666666666666667,0.691176470588235,0.0406264493983098,"32_1_0_20170104235611258.jpg"
"8298",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.380952380952381,0.481617647058824,0.0406264493983098,"15_0_0_20170110232721987.jpg"
"8300",1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.619047619047619,0.533088235294118,0.0406264493983098,"25_0_1_20170116002246923.jpg"
"8301",1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.261904761904762,0.352941176470588,0.0406264493983098,"26_0_0_20170117172810523.jpg"
"8302",1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.428571428571429,0.691176470588235,0.0406264493983098,"27_0_0_20170103181014215.jpg"
"8305",1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.857142857142857,0.235294117647059,0.0406264493983098,"26_0_1_20170113134349843.jpg"
"8306",1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.0238095238095238,0.408088235294118,0.0406264493983098,"27_0_1_20170113175646676.jpg"
"8313",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.166666666666667,0.294117647058824,0.0406264493983098,"29_0_1_20170117180836731.jpg"
"8315",0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.547619047619048,0.268382352941176,0.0406264493983098,"20_1_0_20170105000707730.jpg"
"8318",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.214285714285714,0.547794117647059,0.0406264493983098,"27_1_0_20170109132133665.jpg"
"8321",0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.0714285714285714,0.724264705882353,0.0406264493983098,"6_1_0_20170109201058867.jpg"
"8328",1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.928571428571429,0.419117647058824,0.0406264493983098,"25_0_0_20170113181537380.jpg"
"8333",1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0476190476190476,0.341911764705882,0.0406264493983098,"32_0_1_20170114031959964.jpg"
"8339",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.5,0.360294117647059,0.0406264493983098,"6_1_0_20170109204539812.jpg"
