"Y","A","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185"
0,1,0,1,4,18,17,-1,9,0.54,0,30,6,20,25,25,15,5,10,0,9,8,8,7,6,6,6,3,2,13,141,10,1,1,0,2,1,3,205,17,1,211,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,6,10,20,20,20,20,10,-1,-1,-1,-1,-1,-1,30,10,10,30,10,10,9,10,9,9,9,-1,-1,-1,-1,-1,6,8,9,4,9,5,6,6,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,2,-1,-1,-1,-1,-1,-1,20,20,15,20,10,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,9,9,9,8,-1,-1,-1,-1,-1,1,4,1,-1,-1,15,20,15,20,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,10,8,9,8,-1,-1,-1,-1,-1
0,1,1,1,9,20,7,8,20,-0.2,0,28,2,16.36,16.36,18.18,18.18,16.36,14.55,0,7,8,9,7,10,8,7,7,1,14,132,14,1,1,0,3,1,2,127,152,3,164,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,-1,186,209.3,232.6,232.6,23.3,116.3,90,30,40,90,80,80,181.8,113.6,159.1,181.8,204.5,159.1,80,80,80,90,30,-10,-10,-10,-10,-10,7,5,6,5,7,7,6,5,1,-1,184.2,210.5,210.5,157.9,105.3,131.6,70,80,70,80,50,5,1,1,-10,-10,-10,-10,-10,-10,184.2,210.5,210.5,184.2,105.3,105.3,90,60,60,80,70,70,155.6,155.6,177.8,177.8,177.8,155.6,70,70,80,80,60,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,0,1,0,13,10,5,5,7,0.51,0,25,4,10,20,20,20,10,20,0,6,7,7,6,6,6,6,5,2,11,258,6,127,1,0,6,1,2,25,1,2,278,7,4,2,7,6,8,8,8,6,6,8,4,10,10,7,7,5,10,2,-1,10,20,25,20,20,5,25,5,20,25,10,15,25,10,20,25,10,10,7,9,7,9,10,7,9,9,7,9,6,6,7,6,6,5,6,6,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,3,3,-1,-1,-1,-1,-1,-1,15,20,20,15,20,10,25,15,10,25,10,15,15,20,20,20,15,10,7,9,9,8,10,7,9,8,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,0,1,21,22,21,21,20,0.37,0,26,2,25,25,25,13,12,0,0,6,-1,7,5,5,6,5,5,2,12,149,7,111,54,25380,4,2,3,269,1,2,177,16,6,3,6,7,7,7,3,3,4,6,4,4,8,5,7,7,7,6,-1,10,20,30,10,10,20,50,10,10,10,10,10,50,10,10,10,10,10,5,6,4,8,9,5,6,8,3,9,2,2,2,2,3,2,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,2,30,20,10,20,5,5,10,20,10,20,10,30,50,10,10,20,5,5,70,5,5,10,5,5,3,3,7,2,7,3,3,8,2,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,1,1,19,15,13,5,9,-0.18,0,29,4,10,20,25,25,10,10,1,4,4,6,9,2,4,7,5,2,16,254,16,177,1,0,6,5,7,137,85,1,128,6,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,6,-1,20,20,20,15,15,10,20,20,30,10,20,10,20,10,20,20,15,15,7,7,7,8,9,7,9,9,8,8,6,7,7,6,7,6,6,6,0,4,7,7,6,7,6,6,8,7,7,7,8,6,1,1,20,16,16,16,16,16,20,16,16,16,16,16,16,20,16,16,16,16,16,20,16,16,16,16,8,9,9,8,9,8,8,8,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,1,0,3,10,5,-1,8,0.44,0,23,2,17,18,18,15,17,15,0,3,7,5,3,5,2,2,2,-1,11,189,7,1,1,0,1,1,2,226,198,3,225,6,3,2,2,7,8,8,3,3,7,10,7,5,9,7,7,7,1,5,2,21,17,22,20,8,13,-1,-1,-1,-1,-1,-1,18,15,17,14,20,16,6,8,7,8,8,-1,-1,-1,-1,-1,6,4,5,6,4,3,5,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,2,-1,-1,-1,-1,-1,-1,25,10,20,20,5,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,8,9,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,1,14,18,18,18,7,0.41,0,30,2,20.51,14.53,24.79,17.09,5.98,17.09,1,8,8,8,7,8,8,8,8,2,10,176,9,169,49,15162,4,1,2,49,139,3,201,7,6,2,7,10,4,5,2,4,9,9,6,5,8,4,5,7,3,5,-1,20,10,25,25,10,10,30,5,25,10,25,5,40,5,10,10,5,30,8,7,8,8,7,8,7,8,8,7,6,8,7,7,7,6,6,7,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,0,0,5,10,6,-1,5,0.26,0,22,4,40,10,10,10,10,20,1,6,7,7,4,4,5,6,6,2,4,242,4,1,1,0,6,1,2,153,1,1,312,11,8,3,8,5,7,8,8,8,9,9,3,8,8,9,10,4,6,4,4,15,15,20,25,10,15,-1,-1,-1,-1,-1,-1,45,15,10,20,0,5,9,10,9,9,9,-1,-1,-1,-1,-1,5,1,6,2,8,1,1,2,2,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,2,-1,-1,-1,-1,-1,-1,20,10,15,20,15,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,10,9,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,0,1,11,21,20,20,14,0.53,0,24,3,30,10,20,20,10,10,1,8,9,8,7,6,7,8,7,2,8,15,8,238,59,27100,2,4,6,153,1,2,258,2,4,1,8,8,8,10,7,3,1,10,3,6,6,6,9,4,2,6,-1,20,10,30,15,15,10,30,5,20,30,5,10,30,10,10,30,5,10,8,8,6,8,7,7,6,7,4,8,8,8,7,7,6,7,8,7,0,1,15,10,30,15,15,15,8,5,8,7,9,2,3,3,-1,-1,-1,-1,-1,-1,20,10,40,10,10,10,25,10,20,25,10,10,25,10,20,25,10,10,7,6,9,7,8,7,6,7,6,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,1,1,12,14,2,2,1,0.55,1,33,2,20,25,25,10,15,5,0,6,10,9,8,8,7,7,8,2,7,196,16,18,60,27395,2,3,2,169,79,2,214,6,7,7,5,7,9,8,10,5,3,8,5,6,9,7,8,2,1,5,-1,25,5,30,15,5,20,50,0,10,25,0,15,25,20,10,20,15,10,8,7,7,9,9,9,10,8,5,9,9,8,8,6,7,9,9,6,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,3,-1,-1,-1,-1,-1,-1,30,10,20,15,10,15,40,10,10,15,10,15,35,15,15,10,10,15,8,7,9,7,8,8,9,8,6,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0,0,18,6,6,6,2,-0.44,1,33,4,30,30,10,10,0,20,1,8,7,7,7,6,5,7,4,2,13,35,9,169,49,15162,4,9,9,95,1,1,123,7,9,1,6,10,8,6,9,3,6,9,7,8,8,4,1,10,9,5,-1,50,5,25,20,0,0,30,10,30,10,20,0,50,10,20,0,0,20,10,10,9,10,10,8,7,10,7,10,4,9,6,7,8,7,6,8,0,5,10,10,10,10,8,5,8,10,10,10,8,4,3,3,65,10,0,25,0,0,40,20,15,15,15,15,40,20,30,10,0,0,70,0,20,10,0,0,9,9,10,10,10,7,9,10,9,9,1,1,0,-1,-1,70,0,30,0,0,0,80,0,0,0,0,20,50,20,30,0,0,0,80,0,20,0,0,0,10,10,10,10,10,8,8,9,7,9
1,1,0,1,15,19,2,2,11,0.21,1,26,2,70,5,20,3,1,1,1,7,6,8,7.5,7.5,3,7,8,2,5,152,2,91,4,15990,2,1,2,80,194,1,33,1,7,8,5,8,7,7,10,2,1,10,7,8,8,10,10,7,8,7,-1,20,30,20,20,0,10,50,0,10,15,15,10,50,0,10,15,15,10,8,10,9,7,5,8,10,9,7,7,8,10,10,7,-1,-1,7,7,2,7,10,50,10,15,0,15,9,10,9,10,7,7,1,2,20,40,10,20,0,10,10,50,15,15,0,10,25,5,15,25,15,15,40,0,10,30,0,20,8,10,8,10,6,8,10,8,10,6,0,3,0,-1,-1,10,50,20,20,0,0,30,40,10,20,0,0,60,10,10,10,0,10,60,10,5,15,0,10,8,10,8,10,6,8,8,7,8,4
0,0,1,1,11,21,10,10,3,0.64,1,28,2,25,20,20,25,0,10,0,4,7,9,3,5,-1,5,6,2,16,181,6,178,6,14433,2,1,2,29,1,1,289,2,8,1,5,9,9,9,9,5,8,9,5,7,9,9,9,5,1,8,-1,25,15,20,25,10,5,25,15,20,25,10,5,25,15,20,25,10,5,8,8,8,8,8,6,8,8,7,7,8,7,8,8,8,3,7,7,0,3,20,5,20,25,20,10,8,8,8,8,8,8,1,1,-1,-1,-1,-1,-1,-1,25,20,20,25,5,5,25,20,20,25,5,5,20,25,20,25,5,5,9,9,9,9,9,7,7,7,7,7,0,0,0,-1,-1,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,15,15,20,20,15,15,9,9,9,9,9,6,6,6,6,6
0,0,1,1,14,20,15,15,7,0.02,0,26,2,9,17,23,15,14,22,0,4,8,-1,4,-1,-1,3,5,2,10,42,9,110,54,25380,4,3,3,155,1,1,174,7,7,9,6,6,3,3,1,7,8,6,8,5,8,7,8,6,2,6,-1,25,20,10,20,15,10,45,10,5,30,5,5,20,25,20,20,10,5,7,8,8,7,7,7,6,7,8,7,5,7,7,4,8,2,3,4,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,2,-1,-1,-1,-1,-1,-1,20,20,20,30,20,10,20,20,20,20,20,20,16.67,16.67,16.67,16.67,16.67,16.67,7,9,8,7,8,7,8,8,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,1,1,11,21,7,7,8,-0.23,0,24,4,15,25,20,20,10,10,0,7,7,7,7,6,5,7,7,2,12,132,14,164,47,21645,1,7,2,159,32,1,162,7,10,5,8,8,7,5,10,7,9,7,4,7,9,5,10,1,1,6,-1,20,18,20,17,10,15,30,13,12,20,10,15,10,21,22,15,15,17,8,10,8,10,10,10,7,10,6,9,6,10,7,5,6,4,6,5,0,6,20,15,20,20,10,15,9,10,10,9,10,6,1,2,-1,-1,-1,-1,-1,-1,25,10,20,20,10,15,25,20,10,20,10,15,15,20,20,20,10,15,10,10,9,8,10,10,6,7,8,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,1,1,14,20,16,16,19,0.19,1,21,4,15,25,15,15,15,15,1,7,8,10,5,9,6,5,5,2,9,34,9,165,51,25533,4,10,8,124,238,2,324,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,-1,30,10,15,20,15,10,40,5,15,15,5,20,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,5,9,7,6,6,6,5,7,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,30,10,20,20,10,10,50,10,10,10,10,10,40,10,10,20,10,10,30,10,15,20,15,10,7,9,9,8,9,7,9,10,8,9
0,1,1,0,13,10,6,6,9,-0.18,0,30,3,10,20,20,10,10,30,1,7,6,7,8,6,5,6,5,2,13,176,9,160,45,26786,4,1,2,161,1,3,150,4,9,4,9,9,8,8,5,6,8,5,5,6,6,3,5,8,5,5,-1,40,10,15,10,10,15,25,10,15,25,10,15,20,10,20,20,10,20,8,7,8,8,9,8,8,8,8,8,7,8,8,8,7,7,8,8,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,3,-1,-1,-1,-1,-1,-1,40,10,10,15,10,15,20,10,10,20,10,30,20,10,10,20,10,30,8,8,8,8,7,8,8,8,8,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,1,1,11,21,1,1,1,0.24,1,25,2,15,18,19,19,17,12,1,7,3,10,10,7,7,8,10,1,9,115,11,128,48,25555,2,1,2,67,1,5,259,2,10,6,10,5,8,8,10,5,3,8,2,7,8,6,6,1,2,5,-1,60,20,0,20,0,0,40,10,10,20,10,10,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,8,8,8,9,-1,-1,9,10,1,2,60,10,5,20,0,5,4,8,8,8,5,6,1,2,-1,-1,-1,-1,-1,-1,60,10,0,20,0,10,50,0,0,30,0,20,50,0,0,0,50,0,4,8,8,8,5,4,8,8,8,5,1,0,1,1,-1,60,20,0,20,0,0,60,20,0,20,0,0,60,0,0,20,0,20,50,0,0,0,50,0,4,8,8,8,6,4,8,7,8,7
0,0,1,1,9,20,8,12,17,0.44,0,25,3,15.52,17.24,17.24,17.24,17.24,15.52,0,6,8,9,5,6,6,5,5,2,11,175,3,1,1,0,2,8,4,86,1,3,264,2,5,1,6,8,10,9,6,4,7,9,1,9,9,10,8,3,1,3,-1,95.2,190.5,238.1,190.5,47.6,238.1,100,60,20,90,30,80,166.7,214.3,71.4,214.3,142.9,190.5,40,90,70,90,40,-10,-10,-10,-10,-10,6,5,5,4,6,5,5,5,2,-1,162.8,209.3,232.6,139.5,46.5,209.3,50,90,70,60,30,5,1,2,-10,-10,-10,-10,-10,-10,150,200,225,175,25,225,100,60,20,100,30,60,183.7,163.3,122.4,204.1,163.3,163.3,50,90,90,50,50,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
0,1,1,1,9,20,8,10,19,0.25,0,25,3,15.52,17.24,17.24,17.24,17.24,15.52,1,8,8,9,8,10,8,8,7,2,10,199,11,1,1,0,2,8,2,96,232,2,14,2,1,2,8,7,8,8,10,1,2,10,4,8,6,10,10,1,7,3,-1,212.8,170.2,212.8,127.7,63.8,212.8,100,40,80,70,10,40,122.4,204.1,204.1,163.3,163.3,142.9,70,100,70,100,100,-10,-10,-10,-10,-10,7,6,7,5,6,6,6,7,2,-1,263.2,157.9,184.2,210.5,26.3,157.9,70,90,90,70,90,7,3,3,-10,-10,-10,-10,-10,-10,263.2,210.5,210.5,210.5,26.3,78.9,100,60,70,70,20,40,115.4,192.3,192.3,173.1,192.3,134.6,70,80,100,50,100,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
1,1,1,1,14,20,14,14,10,0.02,0,26,1,30,5,10,20,30,5,1,8,8,8,7,7,8,7,2,2,12,176,9,44,56,26062,2,7,5,156,209,1,73,7,7,8,7,7,6,6,3,1,6,7,2,2,2,5,9,4,1,7,-1,50,10,10,10,10,10,50,10,10,10,10,10,30,10,20,10,20,10,8,6,9,9,9,8,6,9,9,9,2,10,6,6,7,2,4,1,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,3,2,-1,-1,-1,-1,-1,-1,50,5,15,10,15,5,40,10,10,5,15,10,40,10,10,10,20,10,8,7,8,9,10,8,7,8,9,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,0,1,19,15,1,1,1,0.87,0,31,4,16,16,20,16,16,16,1,7,5,9,8,9,-1,7,6,2,9,258,6,175,47,15309,3,1,4,46,1,2,349,5,10,6,7,9,9,8,9,1,7,8,1,10,10,10,10,5,9,4,-1,10,25,25,20,10,10,20,10,20,30,10,10,30,5,10,30,5,20,8,10,10,8,9,9,8,8,10,10,2,10,10,7,10,1,5,10,0,12,8,9,9,9,8,8,8,8,8,10,8,5,3,3,25,10,25,20,10,10,20,15,20,30,5,10,40,10,10,20,10,10,35,10,10,25,10,10,8,7,7,10,9,8,6,8,9,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,1,1,4,18,17,-1,15,0.06,0,29,2,10,20,20,20,20,10,0,7,8,8,8,8,7,7,6,2,6,152,2,1,1,0,3,1,4,234,25,3,181,1,2,4,2,9,6,5,4,9,2,9,8,7,9,2,8,5,3,5,2,10,20,35,10,5,20,-1,-1,-1,-1,-1,-1,20,15,20,20,5,20,4,7,3,9,2,-1,-1,-1,-1,-1,6,10,4,4,6,-1,2,1,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,3,3,-1,-1,-1,-1,-1,-1,15,30,30,10,5,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,9,9,5,2,-1,-1,-1,-1,-1,0,1,1,-1,-1,20,20,35,5,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,7,9,3,4,-1,-1,-1,-1,-1
1,1,1,1,14,20,1,1,18,0.08,0,24,6,20,30,10,10,10,20,0,4,4,5,2,6,2,3,1,2,18,130,2,34,63,26908,2,5,6,36,83,6,163,1,3,1,3,5,9,10,3,3,4,10,6,8,9,7,7,3,2,5,-1,30,20,30,5,5,10,30,20,10,10,0,10,30,10,20,5,30,5,7,7,5,7,9,7,7,7,3,3,9,10,9,8,9,6,8,-1,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,3,3,-1,-1,-1,-1,-1,-1,20,10,30,10,10,20,30,20,20,10,10,20,30,20,10,10,10,20,8,8,9,6,8,7,8,9,6,8,1,1,0,-1,-1,20,10,30,15,15,10,20,10,30,15,15,10,20,10,20,20,10,20,20,10,20,20,10,20,5,7,8,8,8,5,7,8,8,8
1,1,1,1,21,22,10,19,14,0.27,1,23,2,20,20,20,15,10,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,30,6,34,63,26908,2,7,2,159,7,2,92,4,10,2,2,5,5,4,7,5,4,7,4,3,4,5,5,2,1,6,-1,20,20,20,20,10,10,50,10,10,20,5,5,20,20,10,20,25,5,8,8,8,9,6,8,5,7,9,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3,3,35,5,20,20,5,15,20,15,20,15,15,15,20,20,15,15,15,15,10,20,10,20,30,10,9,7,9,8,7,9,5,7,9,6,1,1,1,1,-1,20,20,20,20,10,10,20,20,20,20,10,10,30,10,20,20,10,10,20,20,20,20,10,10,9,9,9,9,9,9,5,7,10,4
0,1,0,0,5,10,1,-1,10,0.58,0,22,4,40,10,10,10,10,20,1,6,2,4,4,4,6,6,6,1,5,222,4,1,1,0,2,10,8,38,39,1,272,3,2,2,8,7,3,3,1,1,8,10,2,2,6,4,7,8,1,3,12,20,10,30,20,15,5,-1,-1,-1,-1,-1,-1,40,10,20,20,0,10,8,7,8,9,8,-1,-1,-1,-1,-1,2,10,10,2,10,2,2,6,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,3,2,-1,-1,-1,-1,-1,-1,20,5,30,20,10,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,8,9,8,7,-1,-1,-1,-1,-1,0,0,0,-1,-1,20,10,30,20,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,8,10,9,8,-1,-1,-1,-1,-1
0,1,0,1,9,20,11,11,10,0.09,1,26,2,16.28,16.28,18.6,16.28,16.28,16.28,1,7,7,7,7,6,7,7,6,2,6,174,3,1,1,0,2,4,11,253,134,2,65,2,3,1,8,6,4,2,2,1,6,7,10,6,8,3,7,9,2,3,-1,160,200,180,200,180,80,60,90,70,60,80,40,236.8,184.2,105.3,184.2,131.6,157.9,90,80,90,100,70,-10,-10,-10,-10,-10,8,6,9,8,8,-1,7,8,2,-1,156.9,196.1,196.1,196.1,196.1,58.8,100,70,100,100,100,5,3,2,-10,-10,-10,-10,-10,-10,160,180,200,200,200,60,60,100,70,80,80,60,204.5,181.8,136.4,181.8,159.1,136.4,100,70,100,100,100,-10,-10,-10,-10,-10,0,0,0,-1,-1,183.7,163.3,204.1,204.1,183.7,61.2,-10,-10,-10,-10,-10,-10,70,90,90,80,80,60,100,80,70,80,60,-10,90,70,120,120,90,-10,-10,-10,-10,-10
0,1,0,1,21,22,22,22,11,-0.15,0,24,4,20,16,16,17,16,15,0,5,8,8,8,8,5,3,3,2,7,188,16,163,1,26892,2,1,2,79,180,4,22,6,1,1,9,9,9,9,1,0,8,9,8,9,10,6,8,6,6,2,-1,20,20,20,20,5,15,50,0,10,20,10,10,90,0,0,10,0,0,6,8,7,6,4,6,9,4,6,5,4,6,6,4,5,4,2,2,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,1,1,11,21,13,13,8,-0.25,0,26,4,16.67,16.67,16.67,16.67,16.67,16.67,0,6,6,6,6,6,5,6,5,2,9,24,11,228,1,9696,2,7,2,117,142,2,304,2,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,7,-1,27,15,28,10,10,10,40,3,25,8,13,11,40,3,25,8,13,11,8,9,6,10,7,7,6,8,7,8,5,5,7,3,6,4,2,6,0,4,25,20,30,15,5,5,8,7,10,3,5,6,3,2,-1,-1,-1,-1,-1,-1,25,19,30,15,6,10,35,20,15,15,5,10,25,20,15,10,20,10,8,7,9,5,5,7,6,9,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,1,1,4,18,5,-1,4,0.02,1,34,2,10,10,30,20,10,20,0,1,-1,8,1,-1,3,2,2,2,16,51,11,1,1,0,2,2,7,54,1,4,287,2,9,9,9,9,4,4,7,2,5,5,4,4,9,3,5,5,2,6,18,30,10,30,20,10,0,-1,-1,-1,-1,-1,-1,10,30,20,30,10,0,8,5,7,10,9,-1,-1,-1,-1,-1,5,7,8,10,6,9,8,8,2,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,1,3,-1,-1,-1,-1,-1,-1,50,20,0,30,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,7,8,6,7,-1,-1,-1,-1,-1,1,1,1,-1,-1,50,10,20,20,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,9,8,9,-1,-1,-1,-1,-1
